^SPX (Standard & Poors 500 Index),2878.99,-16.78
Apr 09 2019 @ 11:09 ET,Bid,2878.64,Ask,2879.5,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
05/17/2019,SPXW190517C03005000,3.2,-0.75,2.95,3.1,20,0.0917,0.0791,0.0017,395,3005.000,SPXW190517P03005000,0,0,126.2,128.2,0,0.092,-0.9177,0.0017,0
05/17/2019,SPX190517C03010000,2.55,-0.75,2.45,2.6,1,0.0909,0.0686,0.0016,1652,3010.000,SPX190517P03010000,0,0,130.6,132.7,0,0.0913,-0.9279,0.0016,0
05/17/2019,SPXW190517C03010000,2.8,-0.7,2.6,2.7,25,0.0916,0.0708,0.0016,207,3010.000,SPXW190517P03010000,0,0,130.7,132.8,0,0.0914,-0.927,0.0016,0
05/17/2019,SPX190517C03015000,2.35,-0.525,2.15,2.3,2,0.0909,0.0616,0.0014,7893,3015.000,SPX190517P03015000,0,0,135.3,137.5,0,0.0919,-0.9338,0.0015,0
05/17/2019,SPXW190517C03015000,0,0,2.3,2.4,0,0.0917,0.0638,0.0015,178,3015.000,SPXW190517P03015000,0,0,135.5,137.6,0,0.0925,-0.932,0.0015,0
05/17/2019,SPX190517C03020000,0,0,1.9,2,0,0.0909,0.055,0.0013,549,3020.000,SPX190517P03020000,0,0,139.9,142,0,0.0905,-0.9434,0.0013,1
05/17/2019,SPXW190517C03020000,0,0,2,2.1,0,0.0916,0.0569,0.0013,135,3020.000,SPXW190517P03020000,0,0,140.2,142.3,0,0.0925,-0.9386,0.0014,0
05/17/2019,SPX190517C03025000,1.8,-0.45,1.65,1.8,8,0.0911,0.0494,0.0012,5856,3025.000,SPX190517P03025000,0,0,144.7,146.9,0,0.0916,-0.9473,0.0012,11
05/17/2019,SPXW190517C03025000,0,0,1.75,1.9,0,0.0919,0.0513,0.0012,304,3025.000,SPXW190517P03025000,0,0,144.8,146.9,0,0.0913,-0.9473,0.0012,0
05/17/2019,SPX190517C03030000,0,0,1.45,1.6,0,0.0913,0.0442,0.0011,1611,3030.000,SPX190517P03030000,0,0,149.6,151.8,0,0.0931,-0.9501,0.0011,0
05/17/2019,SPXW190517C03030000,1.75,-0.325,1.55,1.65,22,0.0919,0.0458,0.0011,120,3030.000,SPXW190517P03030000,0,0,149.7,151.8,0,0.0928,-0.9501,0.0011,0
05/17/2019,SPX190517C03035000,0,0,1.25,1.4,0,0.0913,0.0392,0.001,33,3035.000,SPX190517P03035000,0,0,154.4,156.6,0,0.0933,-0.9549,0.001,0
05/17/2019,SPXW190517C03035000,0,0,1.35,1.5,0,0.0922,0.0413,0.001,7,3035.000,SPXW190517P03035000,0,0,154.5,156.6,0,0.093,-0.9548,0.001,0
05/17/2019,SPX190517C03040000,0,0,1.1,1.3,0,0.092,0.0357,0.0009,155,3040.000,SPX190517P03040000,0,0,159.2,161.4,0,0.0934,-0.9596,0.001,25
05/17/2019,SPXW190517C03040000,0,0,1.2,1.35,0,0.0927,0.0373,0.0009,187,3040.000,SPXW190517P03040000,0,0,159.4,161.5,0,0.0943,-0.9574,0.001,0
05/17/2019,SPX190517C03045000,0,0,1,1.15,0,0.0924,0.0323,0.0008,10,3045.000,SPX190517P03045000,0,0,164,166.2,0,0.093,-0.9643,0.0009,0
05/17/2019,SPXW190517C03045000,0,0,1.1,1.2,0,0.0932,0.0339,0.0009,12,3045.000,SPXW190517P03045000,0,0,164.1,166.2,0,0.0928,-0.9642,0.0009,0
05/17/2019,SPX190517C03050000,0,0,0.9,1.05,0,0.0931,0.0294,0.0008,1469,3050.000,SPX190517P03050000,0,0,168.9,171,0,0.0932,-0.968,0.0008,26
05/17/2019,SPXW190517C03050000,1.1,-0.175,0.95,1.1,1,0.0936,0.0306,0.0008,140,3050.000,SPXW190517P03050000,0,0,169.1,171.1,0,0.0945,-0.9657,0.0008,33
05/17/2019,SPX190517C03055000,0,0,0.8,0.95,0,0.0936,0.0266,0.0007,109,3055.000,SPX190517P03055000,0,0,173.7,175.9,0,0.0931,-0.9716,0.0007,0
05/17/2019,SPXW190517C03055000,0,0,0.85,1,0,0.0942,0.0278,0.0007,82,3055.000,SPXW190517P03055000,0,0,173.9,176,0,0.0945,-0.9693,0.0007,0
05/17/2019,SPX190517C03060000,0,0,0.7,0.85,0,0.094,0.0239,0.0006,45,3060.000,SPX190517P03060000,0,0,178.6,180.8,0,0.0936,-0.9741,0.0006,5
05/17/2019,SPXW190517C03060000,0,0,0.75,0.9,0,0.0946,0.025,0.0007,199,3060.000,SPXW190517P03060000,0,0,178.8,180.9,0,0.0952,-0.9717,0.0007,0
05/17/2019,SPX190517C03065000,0,0,0.65,0.8,0,0.0951,0.0223,0.0006,1,3065.000,SPX190517P03065000,0,0,183.5,185.7,0,0.0939,-0.9766,0.0006,0
05/17/2019,SPXW190517C03065000,0,0,0.7,0.8,0,0.0953,0.0228,0.0006,0,3065.000,SPXW190517P03065000,0,0,183.7,185.8,0,0.0957,-0.9742,0.0006,0
05/17/2019,SPX190517C03070000,0,0,0.55,0.7,0,0.0951,0.0196,0.0005,31,3070.000,SPX190517P03070000,0,0,188.5,190.7,0,0.0962,-0.9767,0.0006,6
05/17/2019,SPXW190517C03070000,0,0,0.6,0.75,0,0.0958,0.0207,0.0006,77,3070.000,SPXW190517P03070000,0,0,188.6,190.5,0,0.0937,-0.979,0.0005,0
05/17/2019,SPX190517C03075000,0,0,0.5,0.65,0,0.0959,0.018,0.0005,1067,3075.000,SPX190517P03075000,0,0,193.5,195.7,0,0.0986,-0.9768,0.0005,1
05/17/2019,SPXW190517C03075000,0,0,0.55,0.7,0,0.0967,0.0191,0.0005,63,3075.000,SPXW190517P03075000,0,0,193.4,195.6,0,0.0948,-0.9802,0.0005,0
05/17/2019,SPX190517C03080000,0,0,0.45,0.6,0,0.0967,0.0165,0.0005,801,3080.000,SPX190517P03080000,0,0,198.3,200.5,0,0.0961,-0.9815,0.0004,0
05/17/2019,SPXW190517C03080000,0,0,0.5,0.65,0,0.0976,0.0176,0.0005,20,3080.000,SPXW190517P03080000,0,0,198.4,200.5,0,0.0959,-0.9814,0.0004,0
05/17/2019,SPX190517C03085000,0,0,0.4,0.55,0,0.0973,0.015,0.0004,0,3085.000,SPX190517P03085000,0,0,203.3,205.5,0,0.0984,-0.9815,0.0004,0
05/17/2019,SPXW190517C03085000,0,0,0.45,0.6,0,0.0983,0.0162,0.0004,0,3085.000,SPXW190517P03085000,0,0,203.4,205.5,0,0.0982,-0.9814,0.0004,0
05/17/2019,SPX190517C03090000,0,0,0.4,0.55,0,0.0993,0.0147,0.0004,50,3090.000,SPX190517P03090000,0,0,208.2,210.4,0,0.0978,-0.9839,0.0004,25
05/17/2019,SPXW190517C03090000,0,0,0.4,0.55,0,0.0989,0.0147,0.0004,22,3090.000,SPXW190517P03090000,0,0,208.3,210.4,0,0.0976,-0.9838,0.0004,0
05/17/2019,SPX190517C03095000,0,0,0.35,0.5,0,0.0997,0.0133,0.0004,0,3095.000,SPX190517P03095000,0,0,213.2,215.4,0,0.1002,-0.9838,0.0004,0
05/17/2019,SPXW190517C03095000,0,0,0.4,0.5,0,0.1001,0.0139,0.0004,0,3095.000,SPXW190517P03095000,0,0,213.3,215.4,0,0.1,-0.9837,0.0004,0
05/17/2019,SPX190517C03100000,0.45,0,0.3,0.45,3,0.0999,0.0118,0.0003,1641,3100.000,SPX190517P03100000,0,0,218.1,220.3,0,0.0992,-0.9862,0.0003,25
05/17/2019,SPXW190517C03100000,0,0,0.35,0.5,0,0.1012,0.013,0.0004,156,3100.000,SPXW190517P03100000,0,0,218.2,220.3,0,0.099,-0.9861,0.0003,0
05/17/2019,SPX190517C03105000,0,0,0.3,0.45,0,0.1018,0.0116,0.0003,0,3105.000,SPX190517P03105000,0,0,223.1,225.3,0,0.1015,-0.9861,0.0003,0
05/17/2019,SPXW190517C03105000,0,0,0.3,0.45,0,0.1015,0.0116,0.0003,0,3105.000,SPXW190517P03105000,0,0,223.2,225.3,0,0.1013,-0.9859,0.0003,0
05/17/2019,SPX190517C03110000,0,0,0.25,0.4,0,0.1018,0.0102,0.0003,99,3110.000,SPX190517P03110000,0,0,228,230.2,0,0.0999,-0.9884,0.0003,1
05/17/2019,SPXW190517C03110000,0,0,0.3,0.4,0,0.1024,0.0108,0.0003,149,3110.000,SPXW190517P03110000,0,0,228.1,230.2,0,0.0998,-0.9883,0.0003,0
05/17/2019,SPX190517C03120000,0,0,0.2,0.35,0,0.1034,0.0087,0.0002,49,3120.000,SPX190517P03120000,0,0,238,240.2,0,0.1047,-0.9881,0.0003,0
05/17/2019,SPXW190517C03120000,0,0,0.25,0.35,0,0.1041,0.0093,0.0003,0,3120.000,SPXW190517P03120000,0,0,238.1,240.2,0,0.1045,-0.9879,0.0003,0
05/17/2019,SPX190517C03125000,0,0,0.2,0.35,0,0.1052,0.0085,0.0002,131,3125.000,SPX190517P03125000,0,0,242.9,245.1,0,0.1023,-0.9904,0.0002,1
05/17/2019,SPXW190517C03125000,0,0,0.25,0.35,0,0.1059,0.0091,0.0002,111,3125.000,SPXW190517P03125000,0,0,243,245.1,0,0.1021,-0.9903,0.0002,0
05/17/2019,SPX190517C03130000,0,0,0.2,0.35,0,0.107,0.0084,0.0002,0,3130.000,SPX190517P03130000,0,0,248,250.2,0,0.1094,-0.9878,0.0003,0
05/17/2019,SPXW190517C03130000,0,0,0.2,0.35,0,0.1066,0.0084,0.0002,0,3130.000,SPXW190517P03130000,0,0,248,250.1,0,0.1046,-0.9901,0.0002,0
05/17/2019,SPX190517C03140000,0,0,0.15,0.3,0,0.108,0.007,0.0002,10,3140.000,SPX190517P03140000,0,0,257.8,260,0,0.1034,-0.9924,0.0002,0
05/17/2019,SPXW190517C03140000,0,0,0.2,0.3,0,0.1089,0.0076,0.0002,0,3140.000,SPXW190517P03140000,0,0,257.9,260,0,0.1034,-0.9923,0.0002,0
05/17/2019,SPX190517C03150000,0,0,0.1,0.25,0,0.1083,0.0055,0.0002,531,3150.000,SPX190517P03150000,0,0,267.7,269.9,0,0.0999,-0.9946,0.0001,0
05/17/2019,SPXW190517C03150000,0,0,0.15,0.25,0,0.1096,0.0061,0.0002,27,3150.000,SPXW190517P03150000,0,0,267.9,269.9,0,0.105,-0.993,0.0001,0
05/17/2019,SPX190517C03160000,0,0,0.1,0.2,0,0.1099,0.0047,0.0001,0,3160.000,SPX190517P03160000,0,0,277.7,279.9,0,0.1059,-0.994,0.0001,0
05/17/2019,SPXW190517C03160000,0,0,0.1,0.25,0,0.1113,0.0053,0.0001,0,3160.000,SPXW190517P03160000,0,0,277.8,279.7,0,0.0868,-0.9969,0,0
05/17/2019,SPX190517C03170000,0,0,0.1,0.2,0,0.1132,0.0046,0.0001,0,3170.000,SPX190517P03170000,0,0,287.8,290,0,0.1187,-0.991,0.0002,0
05/17/2019,SPXW190517C03170000,0,0,0.1,0.25,0,0.1148,0.0052,0.0001,0,3170.000,SPXW190517P03170000,0,0,287.7,289.9,0,0.1065,-0.9946,0.0001,0
05/17/2019,SPX190517C03175000,0.15,0.025,0.05,0.15,10,0.1102,0.0033,0.0001,11,3175.000,SPX190517P03175000,0,0,292.7,295,0,0.1181,-0.9919,0.0001,0
05/17/2019,SPXW190517C03175000,0,0,0.1,0.2,0,0.1146,0.0046,0.0001,7,3175.000,SPXW190517P03175000,0,0,292.5,294.7,0,0,-1,0.0001,0
05/17/2019,SPX190517C03180000,0,0,0.05,0.15,0,0.1119,0.0032,0.0001,0,3180.000,SPX190517P03180000,0,0,297.7,299.8,0,0.1123,-0.9941,0.0001,0
05/17/2019,SPXW190517C03180000,0,0,0.1,0.2,0,0.1162,0.0045,0.0001,0,3180.000,SPXW190517P03180000,0,0,297.7,299.9,0,0.1125,-0.994,0.0001,0
05/17/2019,SPX190517C03200000,0,0,0.05,0.15,0,0.1182,0.0031,0.0001,125,3200.000,SPX190517P03200000,0,0,317.6,319.7,0,0.1118,-0.9956,0.0001,0
05/17/2019,SPXW190517C03200000,0,0,0.05,0.2,0,0.1204,0.0037,0.0001,10,3200.000,SPXW190517P03200000,0,0,317.4,319.6,0,0,-0.9969,0,40
05/17/2019,SPX190517C03225000,0,0,0,0.15,0,0.1228,0.0023,0.0001,0,3225.000,SPX190517P03225000,0,0,342.4,344.6,0,0,-0.9968,0,0
05/17/2019,SPXW190517C03225000,0,0,0.05,0.15,0,0.1253,0.0028,0.0001,0,3225.000,SPXW190517P03225000,0,0,337.9,349.3,0,0.1109,-0.9966,0,0
05/17/2019,SPX190517C03250000,0,0,0,0.15,0,0.1299,0.0021,0.0001,87,3250.000,SPX190517P03250000,0,0,367.3,369.4,0,0,-0.994,0.0001,0
05/17/2019,SPXW190517C03250000,0,0,0,0.15,0,0.1295,0.0021,0.0001,156,3250.000,SPXW190517P03250000,0,0,362.9,374.3,0,0.1314,-0.995,0.0001,0
05/17/2019,SPX190517C03300000,0,0,0,0.1,0,0.1396,0.0014,0,107,3300.000,SPX190517P03300000,0,0,417.2,419.3,0,0,-0.9948,0.0001,0
05/17/2019,SPXW190517C03300000,0.05,0,0,0.1,1,0.1393,0.0014,0,389,3300.000,SPXW190517P03300000,0,0,412.8,424.2,0,0.1504,-0.9947,0.0001,0
05/17/2019,SPX190517C03400000,0,0,0,0.1,0,0.1673,0.0012,0,3,3400.000,SPX190517P03400000,0,0,516.9,519,0,0,-0.9961,0,0
05/17/2019,SPXW190517C03400000,0,0,0,0.1,0,0.1666,0.0011,0,305,3400.000,SPXW190517P03400000,0,0,512.2,523.6,0,0,-0.9969,0,0
05/17/2019,SPX190517C03500000,0,0,0,0.1,0,0.194,0.001,0,11,3500.000,SPX190517P03500000,0,0,616.7,618.7,0,0,-0.9962,0,8
05/17/2019,SPXW190517C03500000,0,0,0,0.05,0,0.1826,0.0005,0,4,3500.000,SPXW190517P03500000,0,0,612.2,623.6,0,0.1833,-0.9969,0,0
05/17/2019,SPX190517C03600000,0,0,0,0.1,0,0.2192,0.0009,0,0,3600.000,SPX190517P03600000,0,0,716.4,718.5,0,0,-0.9972,0,0
05/17/2019,SPXW190517C03600000,0,0,0,0.05,0,0.2067,0.0005,0,2,3600.000,SPXW190517P03600000,0,0,711.9,723.3,0,0,-0.9969,0,0
05/17/2019,SPX190517C03700000,0,0,0,0.1,0,0.2436,0.0008,0,0,3700.000,SPX190517P03700000,0,0,816,818.1,0,0,-0.9971,0,0
05/17/2019,SPXW190517C03700000,0,0,0,0.05,0,0.2299,0.0004,0,0,3700.000,SPXW190517P03700000,0,0,811.6,823,0,0,-0.9969,0,0
05/17/2019,SPX190517C03800000,0,0,0,0.1,0,0.2671,0.0008,0,8,3800.000,SPX190517P03800000,0,0,915.7,917.8,0,0,-0.9971,0,8
05/24/2019,SPXW190524C01300000,0,0,1570.7,1582.1,0,0,0.997,0,0,1300.000,SPXW190524P01300000,0,0,0.05,0.15,0,0.714,-0.0005,0,0
05/24/2019,SPXW190524C01400000,0,0,1470.7,1482.1,0,0,0.9967,0,0,1400.000,SPXW190524P01400000,0,0,0.05,0.2,0,0.6614,-0.0006,0,20
05/24/2019,SPXW190524C01500000,0,0,1370.7,1382.1,0,0,0.9957,0,0,1500.000,SPXW190524P01500000,0,0,0.1,0.25,0,0.6194,-0.001,0,354
05/24/2019,SPXW190524C01600000,0,0,1271.1,1282.5,0,0,0.9951,0,0,1600.000,SPXW190524P01600000,0,0,0.15,0.3,0,0.5742,-0.0013,0,170
05/24/2019,SPXW190524C01700000,0,0,1171.5,1182.9,0,0,0.9966,0,0,1700.000,SPXW190524P01700000,0,0,0.2,0.35,0,0.5284,-0.0017,0,311
05/24/2019,SPXW190524C01750000,0,0,1122.2,1133.6,0,0,0.9959,0,0,1750.000,SPXW190524P01750000,0,0,0.25,0.4,0,0.5092,-0.002,0,358
05/24/2019,SPXW190524C01800000,0,0,1072.8,1084.1,0,0.4494,0.9959,0,0,1800.000,SPXW190524P01800000,0,0,0.3,0.45,0,0.4895,-0.0024,0,788
05/24/2019,SPXW190524C01850000,0,0,1022.9,1034.3,0,0.4254,0.9958,0,0,1850.000,SPXW190524P01850000,0,0,0.35,0.5,0,0.4691,-0.0028,0,661
05/24/2019,SPXW190524C01900000,0,0,972.8,984.2,0,0,0.9965,0,0,1900.000,SPXW190524P01900000,0,0,0.4,0.55,0,0.4484,-0.0033,0,759
05/24/2019,SPXW190524C01950000,0,0,923,934.4,0,0,0.9965,0,0,1950.000,SPXW190524P01950000,0,0,0.45,0.6,0,0.4271,-0.0038,0,1340
05/24/2019,SPXW190524C02000000,0,0,877.8,880.3,0,0.3552,0.9956,0,0,2000.000,SPXW190524P02000000,0.56,0.035,0.55,0.65,1,0.4078,-0.0044,0,330
05/24/2019,SPXW190524C02050000,0,0,828.2,830.7,0,0.3662,0.9936,0,0,2050.000,SPXW190524P02050000,0,0,0.65,0.75,0,0.3894,-0.0053,0,357
05/24/2019,SPXW190524C02100000,0,0,778.4,780.9,0,0.3468,0.993,0,0,2100.000,SPXW190524P02100000,0,0,0.75,0.85,0,0.3702,-0.0063,0,40
05/24/2019,SPXW190524C02125000,0,0,753.5,756,0,0.337,0.9927,0,0,2125.000,SPXW190524P02125000,0,0,0.8,0.9,0,0.3605,-0.0069,0.0001,21
05/24/2019,SPXW190524C02150000,0,0,728.8,731.4,0,0.3427,0.9906,0.0001,0,2150.000,SPXW190524P02150000,0,0,0.85,1,0,0.3516,-0.0076,0.0001,653
05/24/2019,SPXW190524C02175000,0,0,703.9,706.5,0,0.3318,0.9902,0.0001,0,2175.000,SPXW190524P02175000,0.95,0.075,0.95,1.05,49,0.3425,-0.0083,0.0001,100
05/24/2019,SPXW190524C02200000,0,0,679.1,681.7,0,0.3257,0.9891,0.0001,0,2200.000,SPXW190524P02200000,0,0,1.05,1.15,0,0.3342,-0.0093,0.0001,3707
05/24/2019,SPXW190524C02225000,0,0,654.1,656.7,0,0.3101,0.9893,0.0001,0,2225.000,SPXW190524P02225000,0,0,1.15,1.25,0,0.3255,-0.0103,0.0001,24
05/24/2019,SPXW190524C02250000,0,0,629.3,631.9,0,0.3035,0.9881,0.0001,0,2250.000,SPXW190524P02250000,1.25,0.125,1.25,1.4,98,0.3172,-0.0115,0.0001,332
05/24/2019,SPXW190524C02275000,0,0,604.7,607.2,0,0.3015,0.9857,0.0001,0,2275.000,SPXW190524P02275000,0,0,1.4,1.5,0,0.3086,-0.0128,0.0001,253
05/24/2019,SPXW190524C02300000,0,0,579.9,582.5,0,0.2946,0.984,0.0001,0,2300.000,SPXW190524P02300000,0,0,1.5,1.7,0,0.3002,-0.0144,0.0001,49
05/24/2019,SPXW190524C02310000,0,0,570,572.6,0,0.2916,0.9833,0.0001,0,2310.000,SPXW190524P02310000,0,0,1.6,1.75,0,0.2972,-0.0151,0.0001,21
05/24/2019,SPXW190524C02320000,0,0,560.1,562.6,0,0.2872,0.9829,0.0001,0,2320.000,SPXW190524P02320000,0,0,1.65,1.8,0,0.2934,-0.0157,0.0001,20
05/24/2019,SPXW190524C02325000,0,0,555,557.6,0,0.2829,0.9833,0.0001,0,2325.000,SPXW190524P02325000,0,0,1.7,1.85,0,0.2921,-0.0162,0.0001,20
05/24/2019,SPXW190524C02330000,0,0,550.2,552.8,0,0.2854,0.9818,0.0001,0,2330.000,SPXW190524P02330000,0,0,1.75,1.9,0,0.2907,-0.0167,0.0001,6
05/24/2019,SPXW190524C02340000,0,0,540.3,542.9,0,0.2821,0.9811,0.0001,0,2340.000,SPXW190524P02340000,0,0,1.8,1.95,0,0.2868,-0.0173,0.0001,9
05/24/2019,SPXW190524C02350000,0,0,530.5,533.1,0,0.281,0.9796,0.0002,0,2350.000,SPXW190524P02350000,0,0,1.9,2.05,0,0.284,-0.0183,0.0002,1308
05/24/2019,SPXW190524C02360000,0,0,520.6,523.1,0,0.2765,0.9792,0.0002,0,2360.000,SPXW190524P02360000,0,0,2,2.15,0,0.281,-0.0193,0.0002,3874
05/24/2019,SPXW190524C02370000,0,0,510.6,513.2,0,0.2719,0.9787,0.0002,0,2370.000,SPXW190524P02370000,0,0,2.05,2.25,0,0.2774,-0.0201,0.0002,2
05/24/2019,SPXW190524C02375000,0,0,505.6,508.2,0,0.269,0.9787,0.0002,0,2375.000,SPXW190524P02375000,0,0,2.1,2.25,0,0.2754,-0.0205,0.0002,2
05/24/2019,SPXW190524C02380000,0,0,500.8,503.4,0,0.2703,0.9772,0.0002,0,2380.000,SPXW190524P02380000,0,0,2.15,2.3,0,0.2738,-0.021,0.0002,7
05/24/2019,SPXW190524C02390000,0,0,490.9,493.5,0,0.2667,0.9764,0.0002,0,2390.000,SPXW190524P02390000,0,0,2.25,2.4,0,0.2705,-0.0221,0.0002,1
05/24/2019,SPXW190524C02400000,0,0,481.1,483.8,0,0.2657,0.9744,0.0002,0,2400.000,SPXW190524P02400000,0,0,2.35,2.55,0,0.2676,-0.0233,0.0002,63
05/24/2019,SPXW190524C02410000,0,0,471.2,473.6,0,0.2591,0.9746,0.0002,0,2410.000,SPXW190524P02410000,0,0,2.45,2.65,0,0.2642,-0.0245,0.0002,3924
05/24/2019,SPXW190524C02420000,0,0,461.4,463.8,0,0.257,0.9729,0.0002,0,2420.000,SPXW190524P02420000,0,0,2.6,2.75,0,0.2611,-0.0258,0.0002,0
05/24/2019,SPXW190524C02425000,0,0,456.5,458.8,0,0.255,0.9724,0.0002,0,2425.000,SPXW190524P02425000,0,0,2.65,2.85,0,0.2597,-0.0265,0.0002,2016
05/24/2019,SPXW190524C02430000,0,0,451.6,454,0,0.2547,0.9712,0.0002,0,2430.000,SPXW190524P02430000,0,0,2.75,2.9,0,0.2582,-0.0273,0.0002,31
05/24/2019,SPXW190524C02440000,0,0,441.7,444.1,0,0.2506,0.9702,0.0002,0,2440.000,SPXW190524P02440000,2.84,0.34,2.85,3.1,339,0.2552,-0.0289,0.0003,446
05/24/2019,SPXW190524C02450000,0,0,431.9,434.3,0,0.248,0.9685,0.0003,0,2450.000,SPXW190524P02450000,0,0,3,3.2,0,0.2518,-0.0303,0.0003,555
05/24/2019,SPXW190524C02460000,0,0,422.1,424.5,0,0.2453,0.9667,0.0003,0,2460.000,SPXW190524P02460000,0,0,3.1,3.4,0,0.2486,-0.032,0.0003,7
05/24/2019,SPXW190524C02470000,0,0,412.3,414.7,0,0.2424,0.9649,0.0003,0,2470.000,SPXW190524P02470000,0,0,3.3,3.5,0,0.2453,-0.0337,0.0003,300
05/24/2019,SPXW190524C02475000,0,0,407.4,409.8,0,0.2409,0.9639,0.0003,0,2475.000,SPXW190524P02475000,0,0,3.4,3.6,0,0.2439,-0.0347,0.0003,83
05/24/2019,SPXW190524C02480000,0,0,402.6,404.9,0,0.24,0.9626,0.0003,0,2480.000,SPXW190524P02480000,0,0,3.5,3.7,0,0.2424,-0.0357,0.0003,88
05/24/2019,SPXW190524C02490000,0,0,392.9,395.1,0,0.2374,0.9603,0.0003,0,2490.000,SPXW190524P02490000,0,0,3.7,3.9,0,0.2395,-0.0379,0.0003,39
05/24/2019,SPXW190524C02500000,0,0,383,385.4,0,0.234,0.9584,0.0004,9,2500.000,SPXW190524P02500000,0,0,3.9,4.1,0,0.2364,-0.0401,0.0004,16659
05/24/2019,SPXW190524C02510000,0,0,373.3,375.6,0,0.2311,0.956,0.0004,0,2510.000,SPXW190524P02510000,4,0.6,4.1,4.3,1,0.2331,-0.0423,0.0004,300
05/24/2019,SPXW190524C02520000,0,0,363.5,365.8,0,0.2275,0.9539,0.0004,235,2520.000,SPXW190524P02520000,0,0,4.3,4.5,0,0.2298,-0.0446,0.0004,698
05/24/2019,SPXW190524C02525000,0,0,358.6,361,0,0.2262,0.9525,0.0004,3,2525.000,SPXW190524P02525000,0,0,4.4,4.7,0,0.2286,-0.0462,0.0004,11
05/24/2019,SPXW190524C02530000,0,0,353.8,356.1,0,0.2248,0.951,0.0004,11,2530.000,SPXW190524P02530000,0,0,4.5,4.8,0,0.2268,-0.0474,0.0004,55
05/24/2019,SPXW190524C02535000,0,0,348.9,351.2,0,0.2229,0.9499,0.0004,0,2535.000,SPXW190524P02535000,0,0,4.7,4.9,0,0.2255,-0.0489,0.0004,14
05/24/2019,SPXW190524C02540000,0,0,344.1,346.4,0,0.2219,0.9481,0.0004,1,2540.000,SPXW190524P02540000,4.8,0.8,4.8,5,58,0.2236,-0.0501,0.0005,21
05/24/2019,SPXW190524C02545000,0,0,339.2,341.6,0,0.2204,0.9466,0.0005,0,2545.000,SPXW190524P02545000,0,0,4.9,5.2,0,0.2222,-0.0517,0.0005,34
05/24/2019,SPXW190524C02550000,0,0,334.4,336.7,0,0.2189,0.945,0.0005,0,2550.000,SPXW190524P02550000,5.12,0.87,5.1,5.3,1,0.2208,-0.0534,0.0005,3124
05/24/2019,SPXW190524C02555000,0,0,329.5,331.9,0,0.2173,0.9435,0.0005,0,2555.000,SPXW190524P02555000,0,0,5.2,5.5,0,0.2193,-0.055,0.0005,0
05/24/2019,SPXW190524C02560000,0,0,324.7,327,0,0.2157,0.9419,0.0005,0,2560.000,SPXW190524P02560000,0,0,5.4,5.7,0,0.2182,-0.057,0.0005,886
05/24/2019,SPXW190524C02565000,0,0,319.9,322.2,0,0.2145,0.94,0.0005,0,2565.000,SPXW190524P02565000,5.35,0.75,5.5,5.8,200,0.2162,-0.0583,0.0005,124
05/24/2019,SPXW190524C02570000,0,0,315,317.3,0,0.2123,0.9387,0.0005,0,2570.000,SPXW190524P02570000,5.4,0.7,5.7,6,2,0.215,-0.0604,0.0005,133
05/24/2019,SPXW190524C02575000,0,0,310.2,312.5,0,0.211,0.9368,0.0006,0,2575.000,SPXW190524P02575000,0,0,5.8,6.1,0,0.2129,-0.0618,0.0006,2252
05/24/2019,SPXW190524C02580000,0,0,305.4,307.7,0,0.2096,0.9348,0.0006,0,2580.000,SPXW190524P02580000,6,1,6,6.3,3,0.2116,-0.0639,0.0006,39
05/24/2019,SPXW190524C02585000,0,0,300.6,302.9,0,0.2082,0.9327,0.0006,0,2585.000,SPXW190524P02585000,6.1,1,6.2,6.5,1,0.2102,-0.066,0.0006,24
05/24/2019,SPXW190524C02590000,0,0,295.8,298.1,0,0.2067,0.9307,0.0006,0,2590.000,SPXW190524P02590000,0,0,6.3,6.7,0,0.2084,-0.0679,0.0006,64
05/24/2019,SPXW190524C02595000,0,0,291,293.3,0,0.2052,0.9286,0.0006,0,2595.000,SPXW190524P02595000,6.6,1.2,6.5,6.9,3,0.207,-0.07,0.0006,36
05/24/2019,SPXW190524C02600000,0,0,286.2,288.5,0,0.2036,0.9264,0.0007,0,2600.000,SPXW190524P02600000,6.65,1.05,6.7,7,306,0.2051,-0.0719,0.0007,33593
05/24/2019,SPXW190524C02605000,0,0,281.5,283.7,0,0.2024,0.9239,0.0007,0,2605.000,SPXW190524P02605000,0,0,6.9,7.2,0,0.2036,-0.0742,0.0007,1027
05/24/2019,SPXW190524C02610000,0,0,276.7,278.9,0,0.2007,0.9218,0.0007,0,2610.000,SPXW190524P02610000,0,0,7.1,7.5,0,0.2023,-0.0768,0.0007,3424
05/24/2019,SPXW190524C02615000,0,0,271.9,274.1,0,0.199,0.9195,0.0007,0,2615.000,SPXW190524P02615000,7.4,1.3,7.3,7.7,3,0.2007,-0.0791,0.0007,151
05/24/2019,SPXW190524C02620000,0,0,267.1,269.4,0,0.1976,0.9169,0.0007,0,2620.000,SPXW190524P02620000,7.25,0.95,7.6,7.9,1,0.1993,-0.0818,0.0007,59
